Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€266000,Albert I Laan 234,1,C,250,No,0,0,0,0,0,1973,Just renovated,0,1,0,No,0,Hyper equipped,Electric,10659616,8620
€315000,Albert I Laan 234,2,D,318,Yes,Yes,0,0,0,0,2003,As new,0,1,0,No,1,Installed,Electric,10659615,8430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10493655,8800
€209000,St-Amandsstraat 23,4,F,990,0,0,0,560,0,0,1931,To renovate,0,0,0,No,0,0,0,10493654,8800
€179000,Guldenstraat 22,3,Not specified,Not specified,0,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,Fuel oil,10659614,2500
€288120,St-Amandsstraat 23,2,Not specified,Not specified,0,0,5,0,42,0,0,0,0,1,0,No,1,0,0,10659613,8610
€530403,St-Amandsstraat 23,2,Not specified,Not specified,0,0,112,0,54,0,0,0,0,2,0,No,2,0,0,10659612,8610
€515000,Gentseweg 91,2,C,210,No,0,0,0,0,0,1969,To be done up,0,0,0,No,0,0,0,10546830,8793
€355000,Brusselsesteenweg 690,6,Not specified,Not specified,No,0,0,0,38,0,1961,0,0,2,0,No,2,0,Gas,10488762,9800
€355000,Brusselsesteenweg 690,6,Not specified,Not specified,No,0,0,424,38,0,1961,0,0,2,0,No,2,0,Gas,10488761,9800
€355000,Brusselsesteenweg 690,6,Not specified,Not specified,No,0,0,424,38,0,1961,0,0,2,0,No,2,0,Gas,10488756,9800
€329000,Keizersplein 21,3,B,126,0,Yes,0,240,0,0,0,Just renovated,0,1,0,Yes,2,Installed,Gas,10659603,9308
€399000,Keizersplein 21,3,Not specified,Not specified,0,Yes,0,297,0,0,1962,Just renovated,0,1,0,Yes,2,Installed,Gas,10659601,9200
€661,Keizersplein 21,3,F,598,0,0,0,90,0,0,0,To be done up,0,1,0,No,0,Semi equipped,Gas,10659600,9000
€35000.Shared,Zeelaan 212,2,C,208,No,Yes,0,0,0,0,2005,As new,0,1,0,No,1,0,Gas,10659599,8670
€585000,Kasteelstraat 198,5,B,127,0,Yes,0,1070,0,0,1989,As new,0,2,0,No,1,0,Gas,10659596,9120
€139950,"Stationstraat, 33",1,D,336,Yes,Yes,0,0,0,0,1998,As new,0,1,0,No,1,Installed,Electric,8420,20
€300000,Rue de Wynants 9,3,Not specified,Not specified,No,Yes,0,0,0,0,0,Good,0,2,0,No,0,0,Fuel oil,2061,155
€170000,Rue de Wynants 9,1,Not specified,Not specified,No,0,0,0,0,0,0,Good,0,1,0,No,0,0,Fuel oil,2061,155
€470000,Rue de Wynants 9,4,Not specified,Not specified,No,Yes,0,0,0,0,0,As new,0,3,0,No,0,0,Fuel oil,2061,155
€205000,Chaussée de Courcelles 154,3,Not specified,Not specified,No,0,0,169,31,4,0,As new,0,1,0,No,2,Installed,Gas,10659574,6180
€119000,Chaussée de Courcelles 154,3,D,269,No,0,0,0,34,2,0,As new,0,1,0,No,2,Installed,Fuel oil,10659573,6044
€289000,Chaussée de Courcelles 154,6,Not specified,Not specified,No,0,0,0,16,0,0,Good,0,3,0,Yes,0,Semi equipped,Gas,10659572,6060
€230000,Rue de Wynants 9,2,Not specified,Not specified,Yes,0,0,0,0,0,2006,As new,0,1,0,No,0,0,Fuel oil,2072,145
€250000,Rue de Wynants 9,2,Not specified,Not specified,No,0,0,0,0,0,0,Good,0,1,0,No,1,0,Fuel oil,2036,152
€490000,Rue de Wynants 9,4,Not specified,120,Yes,0,0,0,0,0,2008,As new,0,2,1,No,5,0,Fuel oil,2000,204
€135000,Chaussée de Courcelles 154,3,F,439,No,0,0,360,37,2,0,Good,0,1,0,No,1,Installed,0,9,3
€169000,Route du Condroz 151,2,D,288,0,0,0,0,23,3,2007,Good,0,1,0,0,1,Semi equipped,Gas,10659558,4540
€898000,Gitschotellei 153-157,4,B,140,0,Yes,0,1266,0,4,2009,0,0,2,0,Yes,3,Hyper equipped,Gas,10659556,2627
€199000,Rue Arnold Delsupexhe 103,3,Not specified,Not specified,0,0,0,100,0,2,1850,0,0,3,0,0,3,Not installed,0,8,3
€215000,Rue Arnold Delsupexhe 103,6,D,316,0,Yes,0,79,0,2,0,0,0,0,0,0,0,Semi equipped,Gas,8,3
€215000,Rue Arnold Delsupexhe 103,6,D,316,0,Yes,0,79,0,2,0,0,0,0,0,0,0,Semi equipped,Gas,8,3
€199000,Rue Arnold Delsupexhe 103,0,Not specified,Not specified,0,0,0,100,0,2,1850,0,0,0,0,0,0,Not installed,0,8,3
€299900,Rue Arnold Delsupexhe 103,9,Not specified,Not specified,0,0,30,0,0,0,0,0,0,3,0,0,6,Not installed,0,10659547,4602
€550000,Gentstraat 425,3,E,425,0,0,0,0,48,2,0,0,0,1,0,0,3,Installed,Gas,10659545,8790
€430000,Gentstraat 425,3,B,196,0,Yes,0,316,51,2,1992,0,0,1,0,0,2,Installed,Gas,10659544,9041
€195000,Gasthuisstraat 6,4,F,1106,0,0,0,596,25,3,0,To renovate,0,1,0,0,1,0,Gas,10659543,8840
€209000,Leuvensesteenweg 417,1,F,632,0,0,0,0,30,3,1992,Good,0,1,0,0,1,USA semi equipped,Gas,10659542,3080
€599000,Zuidlaan 2,4,B,172,0,0,0,571,48,3,1987,To be done up,0,1,0,0,4,Installed,Gas,10659537,9200
€340000,Langestraat 71,4,B,153,0,0,20,197,45,0,0,0,0,1,0,0,2,Installed,0,10659536,2200
€849000,Langestraat 71,4,D,327,0,0,35,3185,0,4,1981,Good,0,1,1,0,2,Installed,Gas,10659535,2240
€599000,Zuidlaan 2,4,B,172,0,0,0,571,48,3,1987,To be done up,0,1,0,0,4,Installed,Gas,10659534,9200
€419000,Krijgsbaan 11 b1,2,A,87,0,0,15,0,67,3,1908,Just renovated,0,1,0,0,2,Hyper equipped,Gas,10659523,2060
€319000,Bergstraat 184,3,C,274,0,0,0,432,0,3,1964,0,0,1,0,0,2,Installed,Gas,10659521,2220
€460000,Rue Gérard 50,3,E,212,0,0,5,0,45,2,0,0,0,1,0,0,2,Installed,Gas,10659516,1030
€570000,Rue Haute 3,3,C,255,0,0,0,5672,0,0,0,0,0,1,0,0,1,0,0,10659512,7800
€185000,Doorniksesteenweg 32 B,1,F,589,0,0,0,0,0,3,1900,Good,0,1,0,0,2,Installed,Pellet,10659509,8580
€149000,Kasteelstraat 1,3,E,448,0,0,0,228,40,2,1950,To renovate,0,1,0,0,2,Not installed,Gas,10659507,9500
€419000,Antwerpsestraat 292,5,F,612,0,0,0,330,0,3,1966,To renovate,0,2,0,0,2,Semi equipped,Gas,10659506,2650
€599000,Rue André Baillon 28 bte 5,5,Not specified,Not specified,No,0,5,0,0,2,1960,As new,0,4,4,Yes,4,Hyper equipped,Gas,10659505,1080
€559000,Boulevard d'Avroy 206,4,C,233,No,0,2,0,58,2,0,Good,0,2,1,0,2,0,0,10659503,4000
€125000,Rue De Behogne 39,12,E,375,0,0,4,753,25,3,0,0,0,4,4,0,4,Not installed,Gas,10659500,5580
€325000,Avenue Franklin Roosevelt 22A,3,Not specified,Not specified,No,0,20,0,54,3,2023,0,0,1,1,0,2,Installed,Gas,10659498,4400
€220000,Plezantstraat 71,3,D,394,0,0,0,409,0,2,1936,To renovate,0,1,0,0,1,0,Gas,10659497,9100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659496,9100
€395,Plezantstraat 71,3,A,76,0,0,0,288,0,3,2009,0,0,1,0,0,2,0,Gas,10659495,9170
€440000,Plezantstraat 71,3,C,286,0,0,0,819,0,3,1958,0,0,1,0,0,1,0,Gas,10659494,9100
€15,Plezantstraat 71,3,B,194,0,0,0,0,0,0,1982,0,0,1,0,0,1,0,Gas,10659493,9100
€249000,Plezantstraat 71,3,D,375,0,0,0,53,0,2,1957,0,0,1,0,0,1,0,Gas,10604489,9100
€360000,Plezantstraat 71,3,D,356,0,0,0,0,0,4,0,0,0,1,0,0,2,0,Gas,10659492,9190
€449000,Plezantstraat 71,3,C,271,0,0,0,1126,0,4,1992,0,0,1,0,0,2,0,Gas,10659491,9130
€359500,Plezantstraat 71,3,C,271,0,0,0,644,0,4,0,0,0,1,0,0,1,0,Gas,10659490,9190
€219000,Plezantstraat 71,3,C,298,0,0,0,60,0,2,0,0,0,1,0,0,2,0,Gas,10659489,9140
€270000,Avenue Franklin Roosevelt 22A,6,G,662,No,0,20,1137,0,4,0,0,0,6,0,0,6,Installed,Fuel oil,10659485,4633
€193500,Avenue Franklin Roosevelt 22A,1,Not specified,Not specified,No,0,8,0,0,2,2023,0,0,0,1,0,1,Installed,Gas,10659482,4400
€232500,Avenue Franklin Roosevelt 22A,2,Not specified,Not specified,No,0,11,0,0,3,2023,0,0,0,1,0,1,Installed,Gas,10659481,4400
€,Izegemstraat 355,3,D,343,0,Yes,0,236,0,3,0,Good,0,0,0,0,0,0,Fuel oil,10659480,8780
€329000,Avenue Franklin Roosevelt 22A,4,G,1001,No,0,0,167,0,2,0,0,0,0,3,0,3,Installed,Gas,10659479,4020
€528000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,27
€528000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
€528000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659449,1421
€63000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,No,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10659448,6940
€,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659435,1300
€885000,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659421,1325
€,Chaussée de Huy 231,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659412,1301
€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,9,3
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€535000,Chaussée de Huy 231,3,A++,Not specified,0,0,19,0,51,3,2023,0,0,2,0,0,2,Installed,Gas,10659405,1301
€295000,Chaussée de Huy 231,1,A++,Not specified,0,0,4,0,31,0,0,0,0,1,0,0,1,Installed,Gas,10659404,1301
€595000,Chaussée de Huy 231,3,A++,Not specified,0,0,30,0,57,3,2023,0,0,2,0,0,1,Installed,Gas,10659403,1301
€425000,Chaussée de Huy 231,2,A++,Not specified,0,0,15,0,45,0,0,0,0,1,0,0,1,Installed,Gas,10659402,1301
€425000,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,0,2,2023,0,0,1,0,0,1,USA semi equipped,Gas,10659401,1301
€410000,Chaussée de Huy 231,2,A++,Not specified,0,0,17,0,45,4,2023,0,0,1,0,0,1,Installed,Gas,10659400,1301
€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,10659399,1421
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,10659397,1421
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,10659396,1421
€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,1420,27
€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,1420,27
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€945000,Chaussée de Huy 231,3,A++,Not specified,0,0,83,0,88,4,2023,0,0,2,0,0,2,0,0,10659388,1301
€675000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,30,0,59,0,2021,0,0,2,2,0,2,Installed,Gas,10659387,1325
€675000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,30,0,59,0,2021,0,0,2,2,0,2,Installed,Gas,10659386,1325
€550000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,13,0,51,0,2021,0,0,1,1,0,2,Installed,Gas,10659385,1325
€775000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,86,0,2021,0,0,2,2,0,2,Installed,Gas,10659384,1325
€599000,Chaussée de Huy 231,2,Not specified,Not specified,0,Yes,0,0,49,0,2021,0,0,2,2,0,2,Installed,Gas,10659383,1325
€599000,Chaussée de Huy 231,2,Not specified,Not specified,0,Yes,0,0,50,0,2021,0,0,2,2,0,2,Installed,Gas,10659382,1325
€775000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,70,0,2021,0,0,2,2,0,2,Installed,Gas,10659381,1325
€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,9,3
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€535000,Chaussée de Huy 231,3,A++,Not specified,0,0,19,0,51,3,2023,0,0,2,0,0,2,Installed,Gas,10659405,1301
€295000,Chaussée de Huy 231,1,A++,Not specified,0,0,4,0,31,0,0,0,0,1,0,0,1,Installed,Gas,10659404,1301
€595000,Chaussée de Huy 231,3,A++,Not specified,0,0,30,0,57,3,2023,0,0,2,0,0,1,Installed,Gas,10659403,1301
€425000,Chaussée de Huy 231,2,A++,Not specified,0,0,15,0,45,0,0,0,0,1,0,0,1,Installed,Gas,10659402,1301
€425000,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,0,2,2023,0,0,1,0,0,1,USA semi equipped,Gas,10659401,1301
€410000,Chaussée de Huy 231,2,A++,Not specified,0,0,17,0,45,4,2023,0,0,1,0,0,1,Installed,Gas,10659400,1301
€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,10659399,1421
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,9,3
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,10659397,1421
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,10659396,1421
€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,1420,27
€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,13,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,1420,27
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,35,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€945000,Chaussée de Huy 231,3,A++,Not specified,0,0,83,0,88,4,2023,0,0,2,0,0,2,0,0,10659388,1301
€675000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,30,0,59,0,2021,0,0,2,2,0,2,Installed,Gas,10659387,1325
€675000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,30,0,59,0,2021,0,0,2,2,0,2,Installed,Gas,10659386,1325
€550000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,13,0,51,0,2021,0,0,1,1,0,2,Installed,Gas,10659385,1325
€775000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,86,0,2021,0,0,2,2,0,2,Installed,Gas,10659384,1325
€599000,Chaussée de Huy 231,2,Not specified,Not specified,0,Yes,0,0,49,0,2021,0,0,2,2,0,2,Installed,Gas,10659383,1325
€599000,Chaussée de Huy 231,2,Not specified,Not specified,0,Yes,0,0,50,0,2021,0,0,2,2,0,2,Installed,Gas,10659382,1325
€775000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,70,0,2021,0,0,2,2,0,2,Installed,Gas,10659381,1325
€885000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,19,0,42,0,2021,0,0,2,2,0,2,Installed,Gas,10659380,1325
€475000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,6,0,38,0,2021,0,0,1,1,0,2,Installed,Gas,10659379,1325
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,1420,27
€359000,Chaussée de Huy 231,1,Not specified,Not specified,0,0,15,0,28,0,2021,0,0,1,0,0,1,Installed,Gas,10659377,1325
€390000,Chaussée de Huy 231,1,Not specified,Not specified,0,0,0,0,25,0,2021,0,0,1,1,0,1,Installed,Gas,10659376,1325
€399000,Chaussée de Huy 231,1,Not specified,Not specified,0,Yes,0,0,29,0,2021,0,0,1,1,0,1,Installed,Gas,10659375,1325
€397000,Chaussée de Huy 231,1,Not specified,Not specified,0,0,0,0,30,0,2021,0,0,1,1,0,1,Installed,Gas,10659374,1325
€410000,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,44,0,0,0,0,1,0,0,1,Installed,Gas,10659373,1301
€425000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,35,0,42,0,2024,0,0,1,0,0,1,Installed,Gas,9,3
€528000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,10659371,1421
€525000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,31,0,31,0,2024,0,0,2,0,0,2,Installed,Gas,10659370,1421
€445000,Chaussée de Huy 231,2,Not specified,Not specified,0,0,21,0,43,0,2024,0,0,1,0,0,1,Installed,Gas,10659369,1421
€450000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,15,0,30,0,2024,0,0,2,0,0,2,Installed,Gas,10659368,1421
€440000,Chaussée de Huy 231,3,Not specified,Not specified,0,0,34,0,32,0,2024,0,0,2,0,0,2,Installed,Gas,10659367,1421
€295000,Chaussée de Huy 231,1,A++,Not specified,0,0,4,0,31,0,0,0,0,1,0,0,1,Installed,Gas,10659366,1300
€945000,Chaussée de Huy 231,3,A++,Not specified,0,0,83,0,88,4,2023,0,0,2,0,0,2,0,0,10659365,1300
€595000,Chaussée de Huy 231,3,A++,Not specified,0,0,30,0,57,3,2023,0,0,2,0,0,1,Installed,Gas,10659364,1300
€425000,Chaussée de Huy 231,2,A++,Not specified,0,0,15,0,45,0,0,0,0,1,0,0,1,Installed,Gas,10659363,1300
€535000,Chaussée de Huy 231,3,A++,Not specified,0,0,19,0,51,3,2023,0,0,2,0,0,2,Installed,Gas,10659362,1300
€410000,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,44,0,0,0,0,1,0,0,1,Installed,Gas,10659361,1300
€425000,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,0,2,2023,0,0,1,0,0,1,USA semi equipped,Gas,10659360,1300
€410000,Chaussée de Huy 231,2,A++,Not specified,0,0,17,0,44,4,2023,0,0,1,0,0,1,Installed,Gas,10659359,1300
€420000,Chaussée de Huy 231,3,E,417,0,0,0,882,32,4,0,0,0,0,1,0,2,0,Gas,10659358,1380
€420000,Chaussée de Huy 231,3,E,417,0,0,0,882,32,4,0,0,0,0,1,0,2,0,Gas,10659357,1330
€1125000,Latemstraat 29/2,3,F,787,0,Yes,0,1516,0,4,1973,To renovate,0,1,0,0,2,0,Fuel oil,10659356,9831
€474000,"Place Lucien Molitor, 1A/01",5,F,458,0,0,41,3845,22,4,0,0,0,2,0,0,2,Installed,Fuel oil,10659355,5002
€279500,Noordstraat 4,3,C,289,0,Yes,0,639,0,4,1976,To be done up,0,1,0,0,1,Installed,Gas,10659354,8800
€249000,Prof. Scharpélaan 44,2,F,862,0,0,0,180,0,2,0,To renovate,0,1,0,0,2,Semi equipped,Fuel oil,10659349,3130
€185000,"Rue de l'Eglise, 1",2,B,88,0,Yes,0,0,0,4,0,0,0,0,0,0,0,0,Gas,10659348,7321
€259000,Mussenhoevelaan 101,3,F,1209,No,0,0,347,28,3,1936,To renovate,0,0,1,0,1,Installed,Electric,10610886,2160
€420000,Chaussée de Huy 231,3,E,417,0,0,0,882,32,4,0,0,0,0,1,0,2,0,Gas,10659357,1330
€1125000,Latemstraat 29/2,3,F,787,0,Yes,0,1516,0,4,1973,To renovate,0,1,0,0,2,0,Fuel oil,10659356,9831
€474000,"Place Lucien Molitor, 1A/01",5,F,458,0,0,41,3845,22,4,0,0,0,2,0,0,2,Installed,Fuel oil,10659355,5002
€279500,Noordstraat 4,3,C,289,0,Yes,0,639,0,4,1976,To be done up,0,1,0,0,1,Installed,Gas,10659354,8800
€249000,Prof. Scharpélaan 44,2,F,862,0,0,0,180,0,2,0,To renovate,0,1,0,0,2,Semi equipped,Fuel oil,10659349,3130
€185000,"Rue de l'Eglise, 1",2,B,88,0,Yes,0,0,0,4,0,0,0,0,0,0,0,0,Gas,10659348,7321
€259000,Mussenhoevelaan 101,3,F,1209,No,0,0,347,28,3,1936,To renovate,0,0,1,0,1,Installed,Electric,10610886,2160
€225000,Nationalestraaat 90,2,B,193,0,0,4,0,0,2,0,As new,0,1,0,0,1,0,Gas,10659345,2610
€219000,rue Saint-Gilles 590,2,D,276,0,Yes,0,245,30,0,0,0,0,1,1,0,1,Installed,Gas,10659344,4420
€295000,Place du Parc 87/89,3,C,207,0,0,32,0,35,3,0,As new,0,1,0,0,2,Installed,Gas,8,3
€/year,"Rue Camille Lemonnier , 68",2,F,277,0,0,0,0,30,2,2012,Just renovated,0,1,0,0,1,Installed,Gas,10659335,1050
€335000,"Rue Camille Lemonnier , 68",2,Not specified,Not specified,0,0,15,0,35,2,1900,As new,0,0,1,0,1,Installed,0,10659333,1000
€475000,"Rue Camille Lemonnier , 68",3,C,104,0,0,6,0,40,2,1960,As new,0,2,0,0,0,Installed,Gas,10659332,1040
€685000,Natiënlaan 199,3,B,169,No,0,0,0,0,3,0,As new,0,2,0,No,2,Installed,0,10659330,8300
€208000,Natiënlaan 199,1,B,200,No,Yes,0,0,0,2,1974,Good,0,1,0,No,1,Installed,Electric,10659329,8301
€550000,Natiënlaan 199,3,F,605,No,0,0,0,0,2,1964,0,0,1,0,No,1,Installed,0,10659328,8301
€129000,Gasthuisstraat 1,3,F,620,No,0,0,110,0,2,1938,To be done up,0,1,0,No,2,Installed,Gas,10643603,8770
€195000,Zeedijk 9/0002,0,B,143,0,0,0,0,0,2,1966,Good,0,0,0,0,0,0,0,10659327,8380
€468000,Tieltstraat 5,5,Not specified,Not specified,No,0,0,801,48,4,1991,Good,0,1,0,No,1,Installed,0,10659326,8740
€685000,Edingsesteenweg 341,4,C,271,0,0,160,2875,43,4,1980,Good,0,1,2,0,3,Installed,Fuel oil,10659323,1670
€849000,Hoogstraat 6,6,D,359,No,0,0,20410,22,4,1899,Good,0,2,0,No,8,Installed,Gas,10659321,3800
€544000,Hoogstraat 6,4,C,243,No,0,20,3902,56,4,1992,To be done up,0,1,0,Yes,3,Installed,0,10659320,3945
€169000,Baron De Pélichystraat 47,2,E,440,No,Yes,0,0,0,2,1918,Good,0,1,0,No,1,Installed,Gas,10659317,8870
€165000,Kerstraat 48,4,F,823,No,0,0,376,40,3,1900,To renovate,0,1,0,No,2,Installed,0,10659315,8470
€219000,Vredelaan 21,2,F,813,No,0,0,715,29,3,1961,0,0,1,0,No,1,Installed,Fuel oil,10659313,8610
€320000,Rue de Laeken 91,2,G,404,Yes,0,0,0,42,2,0,0,0,1,0,0,1,Semi equipped,0,10659311,1000
€150000,Marktstraat 20 b1,3,F,1203,No,Yes,0,56,14,2,1934,To renovate,0,1,0,No,1,0,Electric,10659310,8450
€215000,Marktstraat 20 b1,4,F,535,No,0,0,81,33,2,1919,Good,0,1,0,No,1,Installed,0,10500124,8400
€195000,"Heuleplaats, 16",3,B,153,No,0,0,0,0,2,1960,Good,0,0,0,Yes,2,0,0,10565151,8520
€199000,Komvest 1,4,F,577,No,Yes,0,278,0,0,1959,To renovate,0,0,0,No,0,0,Gas,10659307,8380
€199000,Komvest 1,4,F,577,No,Yes,0,278,0,0,1959,To renovate,0,0,0,No,0,0,Gas,10659306,8380
€199000,Komvest 1,3,D,394,No,Yes,0,204,0,2,0,To be done up,0,1,0,No,2,0,Gas,10659305,8310
€448000,Dumortierlaan 89,1,E,418,No,0,0,0,0,2,1965,As new,0,1,0,No,1,0,0,10659304,8300
€540000,Dumortierlaan 89,2,A,87,No,0,0,0,0,2,1991,0,0,1,0,No,0,0,0,10654856,8300
€249000,Stationstraat 20,5,F,1026,No,0,0,450,0,4,0,To renovate,0,1,0,No,2,Not installed,0,10659301,3150
€895000,James Ensorlaan 39,3,B,138,0,0,51,177,50,2,2001,Good,0,2,0,Yes,2,USA hyper equipped,0,10453584,1800
€595000,Maaseikerlaan 100,4,B,190,No,0,0,8700,53,4,1992,0,0,2,0,Yes,2,Installed,0,10659299,3680
€449000,Pauwstraat 24,3,B,184,No,Yes,0,518,0,3,2000,Good,0,1,0,Yes,2,0,0,10659298,9160
€185000,Zeedijk 148,1,B,149,No,0,10,0,0,2,2007,As new,0,1,0,No,1,0,0,10390182,8400
€1795000,Kortrijksesteenweg 128,4,B,102,No,Yes,0,8560,0,4,2012,As new,0,2,0,Yes,3,Installed,Gas,10659296,9688
€489000,Kortrijksesteenweg 128,3,A,47,No,Yes,0,507,0,0,2020,0,0,1,0,No,2,0,0,10659295,9850
