Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€349000,Posterijstraat 61,3,C,285,0,0,0,374,0,3,1965,To be done up,0,0,0,No,2,0,Gas,10666978,8870
€299000,Rue Archimède 17,2,E,268,No,Yes,0,0,20,2,1934,Good,0,1,0,0,0,0,Gas,10666977,1150
€,Rue De Mons 46,3,F,478,0,0,20,375,25,3,1974,Good,0,1,0,Yes,1,Semi equipped,Gas,10666975,1480
€2575000,PARKLAAN 46,8,Not specified,Not specified,0,Yes,0,15904,0,4,1850,Good,0,8,0,Yes,10,0,Electric,10666973,1980
€415000,Graaf De Broquevillestraat 35,3,B,172,0,0,0,1233,0,3,1994,Good,0,1,0,0,4,0,Gas,10666972,2250
€,Grand Place 30,2,G,579,0,0,0,450,38,3,0,Good,0,0,1,0,2,0,Gas,10666971,7866
€419000,Mercatorstraat 64,3,E,409,0,0,0,170,0,3,1900,Good,0,1,0,No,0,0,Gas,10666970,2880
€419000,Mercatorstraat 64,3,E,409,0,0,0,170,0,3,1900,Good,0,1,0,No,0,0,Gas,10666970,2880
€298000,Mercatorstraat 64,3,F,513,0,0,0,370,30,3,1938,Good,0,1,0,No,0,0,0,10666969,2880
€680000,Edingsesteenweg 296,6,B,177,0,Yes,0,1182,0,4,1993,Good,0,1,0,Yes,3,0,Electric,10666967,9400
€315000,Hoogstraat 2 bus 1,3,B,116,No,0,0,127,0,0,0,As new,0,0,0,0,2,Hyper equipped,Gas,10666960,3300
€1495000,Vlamingstraat 26,7,Not specified,Not specified,No,Yes,0,6273,0,0,0,As new,0,0,0,0,1,Hyper equipped,Gas,10666959,8432
€99000,Faubourg Saint Germain   28,1,B,126,0,0,0,0,42,4,0,Good,0,0,1,0,1,USA semi equipped,Gas,10666957,5600
€255000,Avenue Elisabeth 144,2,G,679,No,0,50,810,29,4,0,0,0,1,0,0,1,Installed,Electric,10666954,4845
€365000,Avenue Elisabeth 144,6,G,110092,No,0,30,1200,33,4,1974,0,0,1,0,Yes,2,Installed,Fuel oil,10666953,4910
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666951,8890
€370000,Gentsestraat 10/5,7,E,466,No,Yes,0,470,15,0,0,Good,0,0,0,0,2,Installed,Gas,10666949,8890
€578000,Rue Reine Astrid 26,4,C,187,0,0,25,886,40,4,2003,As new,0,1,0,Yes,2,Hyper equipped,Fuel oil,10666945,6700
€599000,Rue Reine Astrid 26,3,B,100,0,0,30,309,52,2,2015,As new,0,2,0,0,3,USA hyper equipped,0,10666944,6700
€950000,Rue Reine Astrid 26,7,C,189,0,Yes,0,1467,42,3,0,Good,0,2,0,Yes,0,Installed,Fuel oil,10666943,6700
€,Rue Reine Astrid 26,2,Not specified,Not specified,0,0,6,0,29,2,2012,As new,0,1,0,0,1,0,Gas,10666941,03780
€275000,"Diestsesteenweg, 3",3,F,782,No,0,0,1000,23,4,1973,0,0,1,0,0,0,Installed,Fuel oil,10666938,3270
€239000,Rue des Combattants 37,3,G,1025,0,0,0,0,0,2,0,Just renovated,0,2,0,0,2,Installed,Gas,10643432,6061
€79000,Rue des Combattants 37,2,F,427,0,0,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,Gas,2,3
€473000,Stationsstraat 73,3,Not specified,Not specified,No,0,0,464,0,3,2023,As new,0,2,0,Yes,2,Hyper equipped,0,10666931,3980
€469000,Stationsstraat 73,3,Not specified,Not specified,No,0,0,472,0,3,2023,As new,0,2,0,Yes,2,Hyper equipped,0,10666926,3980
€427000,Stationsstraat 73,3,Not specified,Not specified,No,0,0,427,0,3,2023,As new,0,2,0,0,2,Hyper equipped,0,10666923,3980
€275000,Overleiestraat 79,3,F,585,No,0,0,312,0,3,0,To renovate,0,1,0,Yes,0,0,Gas,10666917,8500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666916,1180
€6900000,"Avenue J. Burgers, 2 b24",6,Not specified,Not specified,No,Yes,0,0,0,3,0,As new,0,7,0,0,0,0,0,10666915,1050
€405000,Stationsstraat 116,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666908,9120
€295000,Molenstraat 93,2,D,167,No,0,5,0,0,3,2011,As new,0,1,0,0,1,USA installed,Gas,10666907,1030
€610000,Rue de Menin 400,3,C,185,No,0,55,954,56,4,2001,As new,0,1,2,Yes,0,Installed,Gas,10623098,7700
€299000,Chaussée Brunehaut 415,2,D,332,0,0,111,1298,32,2,0,Good,0,1,1,0,3,Installed,Electric,3,20
€1250000,Plein 30 a,4,F,719,No,0,0,30000,0,4,1930,Just renovated,0,0,0,0,0,USA installed,Gas,10666900,8904
€569000,Plein 30 a,4,C,228,0,Yes,0,801,0,4,2005,As new,0,1,0,Yes,0,USA hyper equipped,Gas,10545213,8710
€354000,Meire 50,3,A,35,No,0,10,0,0,0,2022,As new,0,1,0,0,1,Installed,Gas,10666899,9620
€279000,Meire 50,3,A,35,No,0,6,0,0,0,2022,As new,0,1,0,0,1,Installed,Gas,10666898,9620
€275000,Bisschopslaan 16,2,F,628,0,0,0,585,0,4,1976,Good,0,1,0,0,0,0,Fuel oil,10666896,2400
€270000,Bisschopslaan 16,4,F,601,No,0,0,500,0,2,1952,To renovate,0,1,0,0,2,Installed,Fuel oil,10666895,2470
€298000,Bisschopslaan 16,3,F,694,No,0,0,391,39,2,1972,To be done up,0,1,0,Yes,1,Installed,Fuel oil,10666893,2470
€,Schrieksebaan 53B001,2,C,264,No,Yes,0,919,24,3,1962,Good,0,1,1,0,2,Hyper equipped,0,10666892,2220
€180000,Antwerpsesteenweg 51/5,2,D,316,0,Yes,0,0,38,2,1995,Good,0,1,0,0,1,0,Gas,10666891,2440
€495000,Rue de Nivelles 1,2,F,496,No,0,42,2200,42,4,1961,Good,0,1,0,0,1,0,Electric,10666890,1440
€310047,"Hundelgemsesteenweg, 306",3,A,29,No,0,0,350,0,3,0,As new,0,1,0,0,2,0,0,10609479,9500
€379000,Guido Gezellelaan 16/5,3,D,328,No,Yes,0,1021,0,4,1988,Good,0,1,0,0,2,Hyper equipped,Fuel oil,10666887,3550
€449000,Markt 6,3,C,208,No,0,0,1058,40,4,1987,Just renovated,0,2,0,Yes,3,USA hyper equipped,Gas,10666886,3290
€199000,Herbert Hooverplein 14,1,B,123,Yes,Yes,0,0,0,2,2011,As new,0,1,1,0,1,Installed,Gas,10666884,3000
€150000,Rue J. Wettinck 49,3,D,339,No,0,0,103,38,2,0,Good,0,1,1,Yes,1,Semi equipped,Fuel oil,10666881,4430
€349000,Molenstraat 22A,4,F,712,No,0,0,920,35,4,1947,To renovate,0,1,0,0,0,0,Fuel oil,10666880,1761
€365000,Avenue Louise 433,5,G,546,No,0,0,0,21,2,1894,Good,0,1,1,0,1,Installed,Gas,10666879,1000
€245000,Avenue Louise 433,2,E,217,No,0,0,0,21,2,1894,Good,0,1,1,0,1,Installed,Gas,10666878,1000
€480000,Parklaan 59/1,5,G,431,No,0,16,98,20,2,1899,Good,0,3,4,0,4,Semi equipped,0,10455486,1210
€599000,Rue de Tirlemont 23,4,B,124,No,0,120,1335,31,4,1900,As new,0,4,2,Yes,4,USA hyper equipped,0,3,20
€269000,Rue de Tirlemont 23,3,G,580,No,Yes,0,528,31,2,1920,To renovate,0,1,0,0,1,USA semi equipped,0,10449507,5310
€685000,Werchtersesteenweg 1,5,C,220,No,0,0,3623,0,4,1988,As new,0,1,0,0,0,0,Gas,10666869,3120
€599000,Werchtersesteenweg 1,3,C,282,0,0,0,2445,0,4,1990,0,0,1,0,Yes,2,0,Gas,10666867,3191
€,Rue Winston Churchill 53,3,E,351,No,0,7,0,32,2,0,To be done up,0,1,1,0,1,Semi equipped,Gas,10666865,6180
€,"4, Place Sabatier",5,D,308,No,0,0,96,20,2,1900,To be done up,0,3,3,Yes,3,Semi equipped,Gas,10666864,7110
€,"4, Place Sabatier",5,D,308,No,0,0,96,20,2,1900,To be done up,0,3,3,Yes,3,Semi equipped,Gas,10666863,7110
€,"4, Place Sabatier",5,F,499,No,0,0,888,37,4,1978,Good,0,2,1,0,2,Installed,Fuel oil,10666862,7134
€175000,Boulevard d'Avroy 206,1,B,133,No,0,2,0,21,2,0,Good,0,1,0,0,1,0,0,10666861,4000
€,Stationstraat 32,2,F,582,No,Yes,0,160,0,2,1918,0,0,0,0,0,1,0,Gas,10666860,9400
€695000,Rue des ARCHERS 4,4,G,693,No,Yes,0,32691,0,3,0,To renovate,0,1,0,0,2,Installed,Fuel oil,10666857,7971
€269000,Tervuursesteenweg 762 Bus 2,2,B,191,No,0,12,0,49,2,1996,As new,0,1,1,0,1,Hyper equipped,0,10666856,1800
€,Rue de la Wallonie 2A,5,D,264,No,0,86,230,14,3,1850,Good,0,5,5,Yes,5,Not installed,0,10666854,4800
€,Rue de la Wallonie 2A,3,B,86,No,0,34,197,29,2,2020,As new,0,1,1,Yes,2,USA installed,Electric,10666853,4420
€640000,Brusselsesteenweg 415,4,E,472,No,0,0,560,37,4,1971,To renovate,0,2,0,0,2,Semi equipped,Fuel oil,10666852,3090
€1050000,rue Edison 37,0,Not specified,Not specified,No,0,32,0,0,2,1930,Good,0,5,5,0,5,USA installed,Gas,10666850,1040
€775000,rue Edison 37,3,Not specified,Not specified,No,0,27,0,30,2,1969,As new,0,3,3,Yes,3,USA hyper equipped,0,10666848,1050
€2800000,Avenue Louise 251,3,C,149,No,0,300,0,40,3,0,As new,0,3,0,0,0,USA hyper equipped,0,10666846,1180
€129000,Rue de Namur 8,3,F,492,0,0,0,405,17,3,0,To be done up,0,1,0,0,0,0,Gas,10666844,6010
€329000,Alsembergsesteenweg 660,2,E,486,0,0,0,402,0,4,1900,To be done up,0,1,0,0,2,Semi equipped,Fuel oil,10666836,1755
€435000,Brusselsesteenweg 594,5,F,336,No,0,28,100,47,2,1927,Good,0,2,0,Yes,3,Semi equipped,Gas,10666833,1090
€620000,Kardinaal Mercierlaan 81,3,Not specified,Not specified,No,0,16,369,0,3,2024,0,0,1,1,0,2,USA hyper equipped,0,10666832,3040
€610000,Kardinaal Mercierlaan 81,3,Not specified,Not specified,No,0,16,348,0,3,2024,0,0,1,1,0,2,USA hyper equipped,0,10666831,3040
€620000,Kardinaal Mercierlaan 81,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666828,3040
€489500,Handelslei 93,4,F,519,0,Yes,0,2779,0,4,1977,Good,0,2,0,0,2,0,Fuel oil,10605872,2980
€245000,Rue André Baillon 28 bte 5,2,E,216,No,0,0,0,45,2,2003,As new,0,1,1,0,2,Hyper equipped,Gas,10666827,1070
€795000,Kardinaal Mercierlaan 81,4,B,118,0,Yes,0,1663,100,3,1957,Good,0,2,2,Yes,3,USA hyper equipped,Gas,10666826,1910
€549000,Mechelsesteenweg 161A 002,3,B,163,No,Yes,0,525,42,4,2006,Good,0,1,0,0,2,Hyper equipped,Gas,2830,20
€640000,Kardinaal Mercierlaan 81,4,A,93,No,Yes,0,517,31,4,2009,As new,0,1,0,0,2,Hyper equipped,Gas,10666824,3001
€430000,Avenue Reine Astrid 215,3,B,93,No,0,14,0,44,4,2023,0,0,2,0,0,2,USA hyper equipped,Gas,1420,27
€550000,Korenmarkt 55,7,E,410,0,0,0,0,0,2,0,To be done up,0,0,0,0,0,0,Gas,10666818,2060
€550000,Korenmarkt 55,7,E,410,0,0,0,0,0,2,0,To be done up,0,0,0,0,0,0,Gas,10666817,2060
€2200000,"Orteliuskaai, 8",4,B,157,No,Yes,0,2000,0,4,0,As new,0,2,0,Yes,3,0,Gas,10666816,2900
€1490000,Avenue Legrand 30,4,D,197,No,0,6,0,0,2,1930,Just renovated,0,3,2,Yes,0,Hyper equipped,Fuel oil,10666814,1000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666813,2060
€425000,Rue Julien d'Andrimont 11/4,5,C,241,0,Yes,0,0,0,2,0,Good,0,3,0,0,0,0,0,10666809,4040
€210000,Rue Giacomo Matteoti 10,2,Not specified,Not specified,0,0,32,0,36,0,0,0,0,1,0,0,1,USA semi equipped,Gas,10666808,4101
€825000,"Avenue Delleur, 8",2,C,136,No,0,10,0,0,2,1966,As new,0,1,1,0,2,Hyper equipped,Gas,10666807,1180
€249000,Avenue de Bouillon 92,4,Not specified,Not specified,No,0,20,856,28,4,1988,To renovate,0,1,0,0,1,Installed,Electric,10666804,6800
€369000,Lange Lobroekstraat 67,2,E,485,No,0,0,0,32,2,1938,Good,0,1,0,0,1,USA hyper equipped,0,10666803,2000
€465000,Lange Lobroekstraat 67,4,D,313,0,0,10,89,40,3,0,As new,0,1,1,0,0,0,0,2140,20
€139000,Lange Lobroekstraat 67,1,C,248,No,0,10,0,0,2,0,Good,0,1,0,0,0,USA hyper equipped,Gas,10666801,2060
€240000,Clemenshoek 74,4,C,247,No,Yes,0,78,0,2,1956,As new,0,1,0,0,0,Installed,0,10617204,2850
€195000,Grotestraat 28,2,Not specified,Not specified,No,0,0,187,21,2,1967,To renovate,0,1,1,Yes,3,Semi equipped,Gas,10666797,1547
€,Grotestraat 28,4,F,629,No,0,0,1670,0,4,0,To be done up,0,0,0,0,0,0,0,10666795,1540
€249000,Grotestraat 28,2,D,393,No,Yes,0,620,32,3,1963,Good,0,1,0,0,2,Installed,Gas,10666794,9310
€379000,Edgard Tinelstraat 5,3,C,298,No,Yes,0,1494,0,4,0,As new,0,2,0,0,0,Installed,Fuel oil,10666793,9520
€379000,Edgard Tinelstraat 5,3,Not specified,Not specified,No,Yes,0,1494,0,4,0,As new,0,2,0,0,0,Installed,Fuel oil,10666792,9550
€239000,Edgard Tinelstraat 5,3,C,274,No,Yes,0,361,0,3,0,To renovate,0,1,0,0,0,0,0,10666791,9041
€149000,Edgard Tinelstraat 5,3,F,1131,No,Yes,0,640,0,3,0,To renovate,0,1,0,0,0,0,Electric,10666790,9860
€399000,Galgstraat 83,3,Not specified,Not specified,No,Yes,0,0,31,3,2022,As new,0,2,1,0,2,Installed,Gas,10472667,1600
€925000,Achiel Cleynhenslaan 19,4,C,259,No,Yes,0,1750,46,4,1991,As new,0,1,2,Yes,3,Hyper equipped,Gas,10420464,2230
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666787,2627
€155000,Provinciale Steenweg 354,2,F,720,0,Yes,0,0,0,2,1937,0,0,1,0,0,0,Not installed,Gas,10666786,2845
€220000,Veemarkt 53,2,D,301,0,Yes,0,0,0,0,0,0,0,1,0,0,1,0,Fuel oil,10666782,8500
€320000,Yzerhand 14,4,B,169,0,0,21,160,35,2,2001,Good,0,2,0,0,2,Installed,Gas,10666779,9130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10613973,1000
€599000,rue alphonse renard 56,3,C,98.48,No,0,44,0,0,3,2020,As new,0,2,2,0,2,USA hyper equipped,0,10666778,1180
€640000,Heusdendorp 7,7,D,397,No,0,40,1353,42,4,1980,To renovate,0,2,2,Yes,3,Semi equipped,Electric,10666775,9070
€299000,Boulevard de Froidmont 82,6,Not specified,Not specified,0,0,0,385,0,2,0,0,0,0,0,0,0,0,0,8,3
€750000,Chaussee de Wavre 44a,4,Not specified,Not specified,No,0,8,53,0,2,0,To renovate,0,3,0,Yes,4,0,0,10666770,1050
€199000,Kerkstraat 84,2,E,474,No,0,0,0,0,3,1960,Good,0,1,0,0,1,Installed,Gas,10666769,9255
€160000,Chaussée de Roeulx 1251/2b,2,E,407,0,Yes,0,118,26,2,0,Good,0,1,0,0,1,Installed,Gas,10666768,7021
€260000,Chaussée de Roeulx 1251/2b,3,Not specified,Not specified,No,Yes,0,246,27,2,2023,0,0,1,0,0,1,Installed,0,7110,20
€315000,Chaussée de Roeulx 1251/2b,3,Not specified,Not specified,No,Yes,0,260,28,2,2023,0,0,1,0,0,2,Installed,0,10666766,7130
€745000,Mechelsesteenweg 123 bus 1,6,C,254,0,Yes,0,2000,27,4,2000,As new,0,2,0,Yes,2,Hyper equipped,Fuel oil,10666765,9200
€359000,Mechelsesteenweg 123 bus 1,3,C,267,0,Yes,0,520,0,4,1968,As new,0,1,0,0,0,Hyper equipped,Fuel oil,10666762,9280
€419000,Mechelsesteenweg 123 bus 1,3,C,202,No,Yes,0,370,0,3,1995,As new,0,1,1,0,2,Hyper equipped,Gas,10666761,9200
€1450000,Avenue Van Overbeke 134,11,G,500,No,0,0,190,0,3,1950,Good,0,7,0,0,11,Hyper equipped,Gas,10666760,1080
€1495000,Rue de Rixensart 77,10,D,312,No,0,59,4125,50,4,1972,As new,0,10,2,Yes,4,USA hyper equipped,Fuel oil,20,20
€1495000,Rue de Rixensart 77,10,D,312,No,0,59,4125,50,4,1972,As new,0,10,2,Yes,4,USA hyper equipped,Fuel oil,20,20
€170000,Rue de Rixensart 77,1,E,423,No,0,0,0,18,0,1950,Good,0,1,0,0,1,Hyper equipped,Gas,10666753,1330
€415000,Zuiderring 106,3,A,62,0,Yes,0,398,0,3,0,0,0,1,0,0,0,0,0,10666752,3971
€380000,Burchtstraat 12,4,B,200,No,Yes,0,417,42,3,2009,As new,0,1,0,Yes,2,Hyper equipped,Gas,10666751,1742
€370000,"Jordaenskaai, 21",2,B,117,0,Yes,0,0,0,2,0,0,0,2,1,0,2,0,0,10666749,2000
€1300000,"Jordaenskaai, 21",2,Not specified,Not specified,0,Yes,0,0,0,3,0,0,0,1,1,Yes,0,0,Gas,10666748,2000
€500113,Rotselaarsebaan 24,3,Not specified,Not specified,No,0,19,0,17,3,2022,As new,0,1,1,Yes,2,Hyper equipped,0,10666747,3220
€500113,Rotselaarsebaan 24,3,Not specified,Not specified,No,0,19,0,17,3,2022,As new,0,1,1,Yes,2,Hyper equipped,0,10666746,3220
€489470,Rotselaarsebaan 24,3,Not specified,Not specified,No,0,22,0,17,2,2022,As new,0,1,1,0,2,Hyper equipped,0,10666745,3220
€489470,Rotselaarsebaan 24,3,Not specified,Not specified,No,0,22,0,17,2,2022,As new,0,1,1,0,2,Hyper equipped,0,10666744,3220
€80000,rue de Valenciennes 42,3,G,541,No,Yes,0,190,33,2,1899,To restore,0,1,1,0,1,Not installed,Gas,10666743,7380
€425000,Leopold De Waelplaats 5,2,C,254,0,Yes,0,0,0,2,0,Good,0,1,0,0,0,0,Gas,10666742,2000
€395000,Waalsekaai 32,3,Not specified,Not specified,0,Yes,0,640,0,3,1954,To renovate,0,1,0,0,0,Not installed,0,10666740,2160
€1350000,Place Brugmann 10B,3,Not specified,Not specified,No,0,37,0,68,4,2022,As new,0,3,0,Yes,3,Hyper equipped,Gas,10666739,1180
€).,Place Brugmann 10B,3,A,45,No,0,28,0,46,2,2023,As new,0,3,0,0,3,USA hyper equipped,0,10666738,1050
€).,Place Brugmann 10B,3,A,45,No,0,28,0,54,2,2023,As new,0,3,0,0,2,USA hyper equipped,0,10666737,1050
€540000,Place Brugmann 10B,3,Not specified,Not specified,No,0,10,0,44,2,2023,0,0,2,0,Yes,2,USA hyper equipped,Gas,10666736,1200
€540000,Place Brugmann 10B,2,Not specified,Not specified,No,0,10,0,57,2,2023,0,0,2,0,Yes,2,USA hyper equipped,Gas,10666735,1200
€540000,Place Brugmann 10B,2,Not specified,Not specified,No,0,10,0,57,2,2023,0,0,2,0,Yes,2,USA hyper equipped,Gas,10666734,1200
€575000,Place Brugmann 10B,3,Not specified,Not specified,No,0,13,0,42,3,2023,0,0,2,0,0,2,USA hyper equipped,Gas,10666733,1200
€545000,Place Brugmann 10B,2,Not specified,Not specified,No,0,10,0,57,2,2023,0,0,2,0,0,2,USA hyper equipped,Gas,10666732,1200
€545000,Place Brugmann 10B,3,Not specified,Not specified,No,0,11,0,30,3,2023,0,0,2,0,0,2,USA hyper equipped,Gas,10666731,1200
€805000,Place Brugmann 10B,3,Not specified,Not specified,No,0,16,0,55,3,2023,0,0,3,0,Yes,3,USA hyper equipped,Gas,10666730,1200
€390000,Avenue Reine Astrid 65,3,Not specified,Not specified,0,Yes,0,760,0,3,2023,As new,0,1,1,0,2,Hyper equipped,0,28,20
€385000,Avenue Reine Astrid 65,3,Not specified,Not specified,0,Yes,0,718,0,3,2023,As new,0,1,1,0,2,0,0,28,20
€805000,Place Brugmann 10B,0,B,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666720,1200
€270000,Edegemsestraat 56,3,A,88,No,0,8,0,0,2,2013,Good,0,1,1,0,1,Hyper equipped,Gas,2660,20
€279000,Oudstrijderslaan 38,3,F,659,No,Yes,0,408,62,4,1955,To renovate,0,1,0,0,1,0,Fuel oil,10666718,3130
€380000,Voie de l'Ardenne 179,3,A,Not specified,No,0,26,0,43,3,2023,As new,0,1,1,0,2,USA hyper equipped,Gas,10666715,4367
€354000,Voie de l'Ardenne 179,3,A,Not specified,No,0,25,0,42,3,2023,As new,0,1,1,0,2,USA hyper equipped,Gas,10666714,4367
€299000,Heesakkers 2,2,Not specified,Not specified,0,0,0,0,50,4,2022,As new,0,1,0,0,1,USA hyper equipped,0,10464534,2400
€289000,Heesakkers 2,2,Not specified,Not specified,No,0,6,0,50,4,2022,As new,0,1,0,0,1,USA hyper equipped,0,10395504,2400
€649000,Brusselsesteenweg 65,5,B,193,0,Yes,0,722,44,3,1992,Good,0,3,0,0,3,Installed,Gas,10666704,1830
€860000,"Vanderkelenstraat, 22",3,B,122,No,Yes,0,0,67,0,2002,As new,0,2,1,0,2,Hyper equipped,Gas,10666697,3300
€265000,Rue de la Forestière 14 A,3,D,296,No,0,30,1260,29,4,1935,To be done up,0,1,1,0,1,Installed,Fuel oil,6792,20
€565000,Chaussée Bara 339,0,A,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,27
€565000,Chaussée Bara 339,2,A,47,No,0,46,0,0,4,2023,As new,0,2,2,0,1,Hyper equipped,Gas,1420,27
€375000,Schootstraat 254,3,B,190,0,Yes,0,1138,0,4,1992,Good,0,1,0,0,0,Installed,Fuel oil,10666666,3580
€515000,Rue du Moulin,3,C,241,No,0,20,280,31,2,0,Good,0,2,2,0,3,Installed,Gas,10666665,6700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666654,2880
€539700,Mechelsesteenweg 35,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666645,9150
€210000,rue des Bacheres 7 Bt 1,3,Not specified,Not specified,0,0,10,985,34,4,0,To renovate,0,1,1,0,1,0,0,10666644,5060
€339000,Vrijheid 8,2,D,321,0,0,8,66,0,2,1973,Good,0,1,0,0,3,0,Gas,10576030,2500
€205000,Voskenslaan 93,2,D,311,0,0,0,0,0,0,0,Just renovated,0,1,0,0,0,Installed,Gas,10666641,9000
€395000,Voskenslaan 93,3,B,127,0,0,0,0,0,0,1976,Just renovated,0,1,0,0,0,Hyper equipped,Gas,10666640,9820
€90000,Rue de Beaumont 53,3,G,522,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10666639,6030
€149000,Place des Grands Pres 1/30B,2,E,387,No,Yes,0,0,25,2,0,To renovate,0,1,1,0,1,0,Gas,10666635,7080
€399000,Rue de Menin 400,4,C,205,No,Yes,0,573,31,4,1980,As new,0,2,2,Yes,0,Installed,Gas,7712,20
€189000,Rue de Menin 400,3,C,186,No,Yes,0,241,13,3,0,Good,0,1,1,0,0,Installed,Gas,10666632,7730
€329000,Rue de Menin 400,3,B,137,No,Yes,0,308,58,3,2008,As new,0,1,1,0,0,Installed,Gas,10613850,7712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666630,4020
€,"Thier D'oupeye,26",2,C,179,0,Yes,0,0,19,2,0,Good,0,1,1,0,1,Installed,Gas,8,3
€330000,Chaussée Paul Houtart 232,3,A,73,0,Yes,0,234,0,2,2021,As new,0,1,0,0,2,Installed,Gas,3,20
€524400,Sint-Denijslaan 1,4,A,30,No,0,22,204,25,2,2023,As new,0,2,0,0,2,Installed,0,10666627,9050
€524400,Sint-Denijslaan 1,4,A,30,No,0,22,205,26,2,2023,As new,0,2,0,0,2,Installed,0,10666626,9050
€524400,Sint-Denijslaan 1,4,A,30,No,0,22,206,26,2,2023,As new,0,2,0,0,2,Installed,0,10666625,9050
€524400,Sint-Denijslaan 1,0,A,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666621,9050
€385000,Sint-Denijslaan 1,3,A,20,No,0,20,196,50,3,2023,0,0,1,1,0,2,USA hyper equipped,0,10666619,9660
€375000,Sint-Denijslaan 1,3,A,20,No,0,20,214,50,2,2023,0,0,1,1,0,2,USA hyper equipped,Gas,10666618,9660
€390000,Sint-Denijslaan 1,3,A,20,No,0,22,249,37,2,2023,0,0,1,1,0,2,USA hyper equipped,Gas,10666617,9660
€465000,Sint-Denijslaan 1,3,A,20,No,0,22,235,50,2,2023,0,0,1,1,0,2,USA hyper equipped,Gas,10666616,9660
€485000,Sint-Denijslaan 1,4,A,20,No,0,30,171,49,3,2022,0,0,1,1,0,2,USA hyper equipped,Gas,10666615,9660
€359000,Herseltsesteenweg 95,5,D,343,No,0,0,568,0,3,1965,Good,0,1,0,0,0,Installed,Gas,3272,20
€485000,Sint-Denijslaan 1,0,A,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666608,9660
€349000,Sint-Denijslaan 1,2,B,150,No,0,9,0,40,3,2003,Good,0,2,0,0,2,USA installed,Gas,10666607,9031
€329000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,382,37,3,2023,As new,0,1,0,Yes,2,USA hyper equipped,Gas,9500,20
€329000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,381,37,3,2023,As new,0,1,1,Yes,2,USA hyper equipped,Gas,9500,20
€329000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,380,37,3,2023,As new,0,1,0,Yes,2,USA hyper equipped,Gas,9500,20
€339000,Stationsstraat 120,4,D,318,Yes,Yes,0,600,32,3,1950,Good,0,1,0,0,1,Installed,Gas,10666600,1770
€329000,Sint-Denijslaan 1,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666595,9500
€535000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,263,33,3,2024,0,0,1,0,0,2,Installed,0,9040,20
€535000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,263,33,3,2024,0,0,1,0,0,2,Installed,0,9040,20
€535000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,264,33,3,2024,0,0,1,0,0,2,Installed,0,9040,20
€540000,Sint-Denijslaan 1,3,Not specified,Not specified,No,Yes,0,316,33,3,2024,0,0,1,0,0,2,Installed,0,9040,20
€540000,Sint-Denijslaan 1,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9040,20
€675000,Sint-Denijslaan 1,2,Not specified,Not specified,No,0,21,0,0,0,0,As new,0,2,0,0,2,Hyper equipped,0,10666577,9000
€625000,Sint-Denijslaan 1,3,B,186,No,0,27,0,92,4,1994,Good,0,1,0,Yes,2,USA hyper equipped,Gas,10666575,9800
€360000,Stationstraat 79,2,E,484,No,0,4,309,36,3,1966,0,0,1,0,0,0,0,Fuel oil,10412594,1785
€290000,Sint-Denijslaan 1,4,F,787,No,0,68,689,10,3,1918,To renovate,0,2,1,Yes,2,USA installed,0,10666573,9900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666555,9000
€690900,Onze Lieve Vrouwstraat 23,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666554,3740
